,x0,y0,StartNode,StartTime,xf,yf,FinalNode
445,364865.95,3713848.72,4,1134,364940.48,3713700.74,78
446,364865.95,3713848.72,4,1644,364951.658388,3713741.450559,34
447,364865.95,3713848.72,4,1364,364855.36,3713755.53,44
448,364865.95,3713848.72,4,261,364940.48,3713700.74,78
449,364865.95,3713848.72,4,611,364855.36,3713755.53,44
450,364865.95,3713848.72,4,664,364855.36,3713755.53,44
451,364865.95,3713848.72,4,691,364855.36,3713755.53,44
452,364865.95,3713848.72,4,1476,364855.36,3713755.53,44
453,364865.95,3713848.72,4,379,364940.48,3713700.74,78
454,364865.95,3713848.72,4,510,364940.48,3713700.74,78
455,364865.95,3713848.72,4,331,364940.48,3713700.74,78
456,364865.95,3713848.72,4,1664,364803.167594,3713757.237979,32
457,364865.95,3713848.72,4,361,364940.48,3713700.74,78
458,364865.95,3713848.72,4,1230,364940.48,3713700.74,78
459,364865.95,3713848.72,4,464,364940.48,3713700.74,78
460,364865.95,3713848.72,4,1582,364940.48,3713700.74,78
461,364820.2,3713814.24,6,364,364855.36,3713755.53,44
462,364820.2,3713814.24,6,1431,364855.36,3713755.53,44
463,364820.2,3713814.24,6,999,364940.48,3713700.74,78
464,364820.2,3713814.24,6,882,364940.48,3713700.74,78
465,364820.2,3713814.24,6,419,364940.48,3713700.74,78
466,364820.2,3713814.24,6,483,364855.36,3713755.53,44
467,364820.2,3713814.24,6,820,364855.36,3713755.53,44
468,364820.2,3713814.24,6,720,364940.48,3713700.74,78
469,364820.2,3713814.24,6,509,364940.48,3713700.74,78
470,364820.2,3713814.24,6,658,364855.36,3713755.53,44
471,364820.2,3713814.24,6,1011,364855.36,3713755.53,44
472,364820.2,3713814.24,6,854,364940.48,3713700.74,78
473,364820.2,3713814.24,6,708,364855.36,3713755.53,44
474,364820.2,3713814.24,6,189,364855.36,3713755.53,44
475,364820.2,3713814.24,6,1032,364940.48,3713700.74,78
476,364820.2,3713814.24,6,930,364855.36,3713755.53,44
477,364820.2,3713814.24,6,1509,364940.48,3713700.74,78
478,364820.2,3713814.24,6,410,364940.48,3713700.74,78
479,364820.2,3713814.24,6,548,364940.48,3713700.74,78
480,364820.2,3713814.24,6,1754,364874.234064,3713799.99117,13
481,364820.2,3713814.24,6,1719,364811.299691,3713755.320178,32
482,364820.2,3713814.24,6,959,364940.48,3713700.74,78
483,364820.2,3713814.24,6,688,364855.36,3713755.53,44
484,364820.2,3713814.24,6,1396,364940.48,3713700.74,78
485,364820.2,3713814.24,6,1263,364855.36,3713755.53,44
486,364820.2,3713814.24,6,2093,364820.2,3713814.24,6
487,364820.2,3713814.24,6,1596,364855.36,3713755.53,44
488,364820.2,3713814.24,6,767,364855.36,3713755.53,44
489,364820.2,3713814.24,6,896,364855.36,3713755.53,44
490,364820.2,3713814.24,6,1136,364940.48,3713700.74,78
491,364820.2,3713814.24,6,1068,364940.48,3713700.74,78
492,364820.2,3713814.24,6,1280,364940.48,3713700.74,78
493,364820.2,3713814.24,6,1693,364944.193428,3713776.036491,33
494,364820.2,3713814.24,6,1215,364855.36,3713755.53,44
495,364820.2,3713814.24,6,399,364855.36,3713755.53,44
496,364820.2,3713814.24,6,704,364855.36,3713755.53,44
497,364820.2,3713814.24,6,1114,364855.36,3713755.53,44
498,364820.2,3713814.24,6,2061,364820.2,3713814.24,6
499,364820.2,3713814.24,6,1220,364940.48,3713700.74,78
500,364820.2,3713814.24,6,557,364855.36,3713755.53,44
501,364820.2,3713814.24,6,933,364855.36,3713755.53,44
502,364820.2,3713814.24,6,283,364855.36,3713755.53,44
503,364820.2,3713814.24,6,1422,364855.36,3713755.53,44
504,364820.2,3713814.24,6,328,364940.48,3713700.74,78
505,364860.69,3713804.43,13,327,364940.48,3713700.74,78
506,364860.69,3713804.43,13,1636,364855.36,3713755.53,44
507,364860.69,3713804.43,13,1099,364855.36,3713755.53,44
508,364860.69,3713804.43,13,678,364855.36,3713755.53,44
509,364860.69,3713804.43,13,1012,364940.48,3713700.74,78
510,364860.69,3713804.43,13,1601,364940.48,3713700.74,78
511,364860.69,3713804.43,13,559,364940.48,3713700.74,78
512,364860.69,3713804.43,13,280,364940.48,3713700.74,78
513,364860.69,3713804.43,13,1025,364940.48,3713700.74,78
514,364860.69,3713804.43,13,1067,364940.48,3713700.74,78
515,364860.69,3713804.43,13,1386,364940.48,3713700.74,78
516,364860.69,3713804.43,13,480,364940.48,3713700.74,78
517,364860.69,3713804.43,13,657,364940.48,3713700.74,78
518,364860.69,3713804.43,13,1064,364940.48,3713700.74,78
519,364860.69,3713804.43,13,1004,364940.48,3713700.74,78
520,364860.69,3713804.43,13,774,364940.48,3713700.74,78
521,364860.69,3713804.43,13,338,364855.36,3713755.53,44
522,364860.69,3713804.43,13,629,364940.48,3713700.74,78
523,364860.69,3713804.43,13,565,364940.48,3713700.74,78
524,364860.69,3713804.43,13,906,364940.48,3713700.74,78
525,364860.69,3713804.43,13,1277,364855.36,3713755.53,44
526,364860.69,3713804.43,13,509,364940.48,3713700.74,78
527,364860.69,3713804.43,13,542,364940.48,3713700.74,78
528,364860.69,3713804.43,13,999,364940.48,3713700.74,78
529,364860.69,3713804.43,13,1132,364940.48,3713700.74,78
530,364860.69,3713804.43,13,599,364940.48,3713700.74,78
531,364860.69,3713804.43,13,1044,364940.48,3713700.74,78
532,364860.69,3713804.43,13,378,364940.48,3713700.74,78
533,364860.69,3713804.43,13,962,364940.48,3713700.74,78
534,364860.69,3713804.43,13,1011,364940.48,3713700.74,78
535,364860.69,3713804.43,13,1011,364940.48,3713700.74,78
536,364860.69,3713804.43,13,958,364940.48,3713700.74,78
537,364860.69,3713804.43,13,323,364940.48,3713700.74,78
538,364860.69,3713804.43,13,172,364940.48,3713700.74,78
539,364860.69,3713804.43,13,1417,364940.48,3713700.74,78
540,364860.69,3713804.43,13,827,364940.48,3713700.74,78
541,364860.69,3713804.43,13,1177,364855.36,3713755.53,44
542,364860.69,3713804.43,13,2105,364860.69,3713804.43,13
543,364860.69,3713804.43,13,990,364940.48,3713700.74,78
544,364860.69,3713804.43,13,519,364940.48,3713700.74,78
545,364860.69,3713804.43,13,997,364940.48,3713700.74,78
546,364860.69,3713804.43,13,1832,364860.69,3713804.43,13
547,364860.69,3713804.43,13,718,364855.36,3713755.53,44
548,364860.69,3713804.43,13,379,364940.48,3713700.74,78
549,364860.79,3713811.82,14,91,364940.48,3713700.74,78
550,364860.79,3713811.82,14,745,364940.48,3713700.74,78
551,364860.79,3713811.82,14,837,364940.48,3713700.74,78
552,364860.79,3713811.82,14,145,364940.48,3713700.74,78
553,364860.79,3713811.82,14,1009,364940.48,3713700.74,78
554,364860.79,3713811.82,14,1372,364940.48,3713700.74,78
555,364860.79,3713811.82,14,887,364940.48,3713700.74,78
556,364860.79,3713811.82,14,1296,364940.48,3713700.74,78
557,364860.79,3713811.82,14,1190,364940.48,3713700.74,78
558,364860.79,3713811.82,14,1341,364940.48,3713700.74,78
559,364860.79,3713811.82,14,1004,364940.48,3713700.74,78
560,364860.79,3713811.82,14,805,364940.48,3713700.74,78
561,364860.79,3713811.82,14,101,364940.48,3713700.74,78
562,364860.79,3713811.82,14,926,364940.48,3713700.74,78
563,364860.79,3713811.82,14,501,364940.48,3713700.74,78
564,364860.79,3713811.82,14,1075,364940.48,3713700.74,78
565,364860.79,3713811.82,14,831,364940.48,3713700.74,78
566,364860.79,3713811.82,14,1298,364940.48,3713700.74,78
567,364860.79,3713811.82,14,940,364940.48,3713700.74,78
568,364860.79,3713811.82,14,700,364940.48,3713700.74,78
569,364860.79,3713811.82,14,918,364940.48,3713700.74,78
570,364860.79,3713811.82,14,470,364940.48,3713700.74,78
571,364860.79,3713811.82,14,339,364940.48,3713700.74,78
572,364860.79,3713811.82,14,453,364940.48,3713700.74,78
573,364860.79,3713811.82,14,460,364940.48,3713700.74,78
574,364860.79,3713811.82,14,625,364940.48,3713700.74,78
575,364860.79,3713811.82,14,1221,364940.48,3713700.74,78
576,364860.79,3713811.82,14,293,364940.48,3713700.74,78
577,364860.79,3713811.82,14,808,364940.48,3713700.74,78
578,364860.79,3713811.82,14,931,364940.48,3713700.74,78
579,364860.79,3713811.82,14,872,364940.48,3713700.74,78
580,364860.79,3713811.82,14,1550,364940.48,3713700.74,78
581,364860.79,3713811.82,14,707,364940.48,3713700.74,78
582,364860.79,3713811.82,14,582,364940.48,3713700.74,78
583,364860.79,3713811.82,14,769,364940.48,3713700.74,78
584,364860.79,3713811.82,14,1113,364940.48,3713700.74,78
585,364860.79,3713811.82,14,1537,364940.48,3713700.74,78
586,364860.79,3713811.82,14,769,364940.48,3713700.74,78
587,364860.79,3713811.82,14,1285,364940.48,3713700.74,78
588,364860.79,3713811.82,14,688,364940.48,3713700.74,78
589,364860.79,3713811.82,14,1002,364940.48,3713700.74,78
590,364860.79,3713811.82,14,1831,364860.79,3713811.82,14
591,364860.79,3713811.82,14,505,364940.48,3713700.74,78
592,364860.79,3713811.82,14,410,364940.48,3713700.74,78
593,364971.13,3713817.67,15,166,364940.48,3713700.74,78
594,364971.13,3713817.67,15,730,364940.48,3713700.74,78
595,364971.13,3713817.67,15,771,364940.48,3713700.74,78
596,364971.13,3713817.67,15,568,364940.48,3713700.74,78
597,364971.13,3713817.67,15,672,364940.48,3713700.74,78
598,364971.13,3713817.67,15,622,364940.48,3713700.74,78
599,364971.13,3713817.67,15,432,364940.48,3713700.74,78
600,364971.13,3713817.67,15,1403,364940.48,3713700.74,78
601,364971.13,3713817.67,15,457,364940.48,3713700.74,78
602,364971.13,3713817.67,15,552,364940.48,3713700.74,78
603,364971.13,3713817.67,15,549,364940.48,3713700.74,78
604,364971.13,3713817.67,15,473,364940.48,3713700.74,78
605,364971.13,3713817.67,15,721,364940.48,3713700.74,78
606,364971.13,3713817.67,15,235,364940.48,3713700.74,78
607,364971.13,3713817.67,15,534,364940.48,3713700.74,78
608,364971.13,3713817.67,15,810,364940.48,3713700.74,78
609,364971.13,3713817.67,15,782,364940.48,3713700.74,78
610,364971.13,3713817.67,15,1839,364971.13,3713817.67,15
611,364971.13,3713817.67,15,659,364940.48,3713700.74,78
612,364971.13,3713817.67,15,561,364940.48,3713700.74,78
613,364971.13,3713817.67,15,724,364940.48,3713700.74,78
614,364971.13,3713817.67,15,160,364940.48,3713700.74,78
615,364971.13,3713817.67,15,1137,364940.48,3713700.74,78
616,364971.13,3713817.67,15,1402,364940.48,3713700.74,78
617,364971.13,3713817.67,15,1162,364940.48,3713700.74,78
618,364971.13,3713817.67,15,1223,364940.48,3713700.74,78
619,364971.13,3713817.67,15,1953,364971.13,3713817.67,15
620,364971.13,3713817.67,15,1475,364940.48,3713700.74,78
621,364971.13,3713817.67,15,1763,364980.664664,3713814.887413,20
622,364971.13,3713817.67,15,1256,364940.48,3713700.74,78
623,364971.13,3713817.67,15,363,364940.48,3713700.74,78
624,364971.13,3713817.67,15,609,364940.48,3713700.74,78
625,364971.13,3713817.67,15,734,364940.48,3713700.74,78
626,364971.13,3713817.67,15,697,364940.48,3713700.74,78
627,364971.13,3713817.67,15,1110,364940.48,3713700.74,78
628,364971.13,3713817.67,15,415,364940.48,3713700.74,78
629,364971.13,3713817.67,15,835,364940.48,3713700.74,78
630,364971.13,3713817.67,15,974,364940.48,3713700.74,78
631,364971.13,3713817.67,15,227,364940.48,3713700.74,78
632,364971.13,3713817.67,15,253,364940.48,3713700.74,78
633,364971.13,3713817.67,15,348,364940.48,3713700.74,78
634,364971.13,3713817.67,15,650,364940.48,3713700.74,78
635,364971.13,3713817.67,15,156,364940.48,3713700.74,78
636,364971.13,3713817.67,15,148,364940.48,3713700.74,78
637,364922.21,3713805.42,18,406,364940.48,3713700.74,78
638,364922.21,3713805.42,18,622,364940.48,3713700.74,78
639,364922.21,3713805.42,18,653,364940.48,3713700.74,78
640,364922.21,3713805.42,18,876,364940.48,3713700.74,78
641,364922.21,3713805.42,18,548,364940.48,3713700.74,78
642,364922.21,3713805.42,18,319,364940.48,3713700.74,78
643,364922.21,3713805.42,18,1341,364940.48,3713700.74,78
644,364922.21,3713805.42,18,193,364940.48,3713700.74,78
645,364922.21,3713805.42,18,317,364940.48,3713700.74,78
646,364922.21,3713805.42,18,1242,364940.48,3713700.74,78
647,364922.21,3713805.42,18,1053,364940.48,3713700.74,78
648,364922.21,3713805.42,18,1449,364940.48,3713700.74,78
649,364922.21,3713805.42,18,1341,364940.48,3713700.74,78
650,364922.21,3713805.42,18,1409,364940.48,3713700.74,78
651,364922.21,3713805.42,18,829,364940.48,3713700.74,78
652,364922.21,3713805.42,18,854,364940.48,3713700.74,78
653,364922.21,3713805.42,18,859,364940.48,3713700.74,78
654,364922.21,3713805.42,18,212,364940.48,3713700.74,78
655,364922.21,3713805.42,18,765,364940.48,3713700.74,78
656,364922.21,3713805.42,18,306,364940.48,3713700.74,78
657,364922.21,3713805.42,18,656,364940.48,3713700.74,78
658,364922.21,3713805.42,18,415,364940.48,3713700.74,78
659,364922.21,3713805.42,18,288,364940.48,3713700.74,78
660,364922.21,3713805.42,18,655,364940.48,3713700.74,78
661,364922.21,3713805.42,18,1188,364940.48,3713700.74,78
662,364922.21,3713805.42,18,999,364940.48,3713700.74,78
663,364922.21,3713805.42,18,1164,364940.48,3713700.74,78
664,364922.21,3713805.42,18,788,364940.48,3713700.74,78
665,364922.21,3713805.42,18,819,364940.48,3713700.74,78
666,364922.21,3713805.42,18,754,364940.48,3713700.74,78
667,364922.21,3713805.42,18,1296,364940.48,3713700.74,78
668,364922.21,3713805.42,18,301,364940.48,3713700.74,78
669,364922.21,3713805.42,18,501,364940.48,3713700.74,78
670,364922.21,3713805.42,18,680,364940.48,3713700.74,78
671,364922.21,3713805.42,18,822,364940.48,3713700.74,78
672,364922.21,3713805.42,18,481,364940.48,3713700.74,78
673,364922.21,3713805.42,18,1182,364940.48,3713700.74,78
674,364922.21,3713805.42,18,1607,364940.48,3713700.74,78
675,364922.21,3713805.42,18,885,364940.48,3713700.74,78
676,364922.21,3713805.42,18,817,364940.48,3713700.74,78
677,364922.21,3713805.42,18,1059,364940.48,3713700.74,78
678,364922.21,3713805.42,18,296,364940.48,3713700.74,78
679,364922.21,3713805.42,18,1071,364940.48,3713700.74,78
680,364922.21,3713805.42,18,168,364940.48,3713700.74,78
681,364922.15,3713800.8,19,161,364940.48,3713700.74,78
682,364922.15,3713800.8,19,1531,364940.48,3713700.74,78
683,364922.15,3713800.8,19,935,364940.48,3713700.74,78
684,364922.15,3713800.8,19,1035,364940.48,3713700.74,78
685,364922.15,3713800.8,19,622,364940.48,3713700.74,78
686,364922.15,3713800.8,19,138,364940.48,3713700.74,78
687,364922.15,3713800.8,19,956,364940.48,3713700.74,78
688,364922.15,3713800.8,19,1476,364940.48,3713700.74,78
689,364922.15,3713800.8,19,1295,364940.48,3713700.74,78
690,364922.15,3713800.8,19,764,364940.48,3713700.74,78
691,364922.15,3713800.8,19,627,364940.48,3713700.74,78
692,364922.15,3713800.8,19,1240,364940.48,3713700.74,78
693,364922.15,3713800.8,19,229,364940.48,3713700.74,78
694,364922.15,3713800.8,19,1543,364940.48,3713700.74,78
695,364922.15,3713800.8,19,929,364940.48,3713700.74,78
696,364922.15,3713800.8,19,647,364940.48,3713700.74,78
697,364922.15,3713800.8,19,849,364940.48,3713700.74,78
698,364922.15,3713800.8,19,782,364940.48,3713700.74,78
699,364922.15,3713800.8,19,656,364940.48,3713700.74,78
700,364922.15,3713800.8,19,1214,364940.48,3713700.74,78
701,364922.15,3713800.8,19,751,364940.48,3713700.74,78
702,364922.15,3713800.8,19,1390,364940.48,3713700.74,78
703,364922.15,3713800.8,19,653,364940.48,3713700.74,78
704,364922.15,3713800.8,19,1462,364940.48,3713700.74,78
705,364922.15,3713800.8,19,822,364940.48,3713700.74,78
706,364922.15,3713800.8,19,914,364940.48,3713700.74,78
707,364922.15,3713800.8,19,899,364940.48,3713700.74,78
708,364922.15,3713800.8,19,602,364940.48,3713700.74,78
709,364922.15,3713800.8,19,1236,364940.48,3713700.74,78
710,364922.15,3713800.8,19,1010,364940.48,3713700.74,78
711,364922.15,3713800.8,19,482,364940.48,3713700.74,78
712,364922.15,3713800.8,19,1151,364940.48,3713700.74,78
713,364922.15,3713800.8,19,1839,364922.15,3713800.8,19
714,364922.15,3713800.8,19,1389,364940.48,3713700.74,78
715,364922.15,3713800.8,19,769,364940.48,3713700.74,78
716,364922.15,3713800.8,19,663,364940.48,3713700.74,78
717,364922.15,3713800.8,19,1459,364940.48,3713700.74,78
718,364922.15,3713800.8,19,1314,364940.48,3713700.74,78
719,364922.15,3713800.8,19,429,364940.48,3713700.74,78
720,364922.15,3713800.8,19,745,364940.48,3713700.74,78
721,364922.15,3713800.8,19,825,364940.48,3713700.74,78
722,364922.15,3713800.8,19,394,364940.48,3713700.74,78
723,364922.15,3713800.8,19,604,364940.48,3713700.74,78
724,364922.15,3713800.8,19,972,364940.48,3713700.74,78
725,364997.72,3713809.91,20,1146,364940.48,3713700.74,78
726,364997.72,3713809.91,20,629,364940.48,3713700.74,78
727,364997.72,3713809.91,20,813,364940.48,3713700.74,78
728,364997.72,3713809.91,20,703,364940.48,3713700.74,78
729,364997.72,3713809.91,20,400,364940.48,3713700.74,78
730,364997.72,3713809.91,20,880,364940.48,3713700.74,78
731,364997.72,3713809.91,20,984,364940.48,3713700.74,78
732,364997.72,3713809.91,20,867,364940.48,3713700.74,78
733,364997.72,3713809.91,20,1144,364940.48,3713700.74,78
734,364997.72,3713809.91,20,540,364940.48,3713700.74,78
735,364997.72,3713809.91,20,348,364940.48,3713700.74,78
736,364997.72,3713809.91,20,755,364940.48,3713700.74,78
737,364997.72,3713809.91,20,2224,364997.72,3713809.91,20
738,364997.72,3713809.91,20,617,364940.48,3713700.74,78
739,364997.72,3713809.91,20,322,364940.48,3713700.74,78
740,364997.72,3713809.91,20,748,364940.48,3713700.74,78
741,364997.72,3713809.91,20,984,364940.48,3713700.74,78
742,364997.72,3713809.91,20,456,364940.48,3713700.74,78
743,364997.72,3713809.91,20,158,364940.48,3713700.74,78
744,364997.72,3713809.91,20,977,364940.48,3713700.74,78
745,364997.72,3713809.91,20,1066,364940.48,3713700.74,78
746,364997.72,3713809.91,20,1259,364940.48,3713700.74,78
747,364997.72,3713809.91,20,858,364940.48,3713700.74,78
748,364997.72,3713809.91,20,717,364940.48,3713700.74,78
749,364997.72,3713809.91,20,745,364940.48,3713700.74,78
750,364997.72,3713809.91,20,1178,364940.48,3713700.74,78
751,364997.72,3713809.91,20,1776,365025.206282,3713802.200872,20
752,364997.72,3713809.91,20,561,364940.48,3713700.74,78
753,364997.72,3713809.91,20,1856,364997.72,3713809.91,20
754,364997.72,3713809.91,20,1080,364940.48,3713700.74,78
755,364997.72,3713809.91,20,728,364940.48,3713700.74,78
756,364997.72,3713809.91,20,544,364940.48,3713700.74,78
757,364997.72,3713809.91,20,597,364940.48,3713700.74,78
758,364997.72,3713809.91,20,25,364940.48,3713700.74,78
759,364997.72,3713809.91,20,1345,364940.48,3713700.74,78
760,364997.72,3713809.91,20,1741,364962.188673,3713774.616837,15
761,364997.72,3713809.91,20,900,364940.48,3713700.74,78
762,364997.72,3713809.91,20,1054,364940.48,3713700.74,78
763,364997.72,3713809.91,20,388,364940.48,3713700.74,78
764,364997.72,3713809.91,20,369,364940.48,3713700.74,78
765,364997.72,3713809.91,20,942,364940.48,3713700.74,78
766,364997.72,3713809.91,20,1620,364940.48,3713700.74,78
767,364997.72,3713809.91,20,1382,364940.48,3713700.74,78
768,364997.72,3713809.91,20,930,364940.48,3713700.74,78
769,365035.87,3713799.21,21,395,364940.48,3713700.74,78
770,365035.87,3713799.21,21,552,364940.48,3713700.74,78
